Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12816.1648,NA,4.40400000000000,4.18380000000000,0.00000000000000,0.63740000000000,3.1915,12811.7608,4.4040,4.4040,0.0000,0.6902,4.3512,0.8484,3.5028,-0.0717,12811.7608,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12820.1920,NA,4.02720000000000,4.14860000000000,0.00000000000000,0.66760000000000,3.3129,12816.1648,4.0272,4.0272,0.0000,0.6374,4.0574,0.8461,3.2113,0.2554,12816.1648,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12824.6388,NA,4.44680000000000,4.17360000000000,0.00000000000000,0.62100000000000,3.0397,12820.1920,4.4468,4.4468,0.0000,0.6676,4.4002,0.8459,3.5543,-0.1464,12820.1920,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12828.3958,NA,3.75700000000000,4.15440000000000,0.00000000000000,0.66530000000000,3.4371,12824.6388,3.7570,3.7570,0.0000,0.6210,3.8013,0.8253,2.9760,0.2924,12824.6388,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12832.6177,NA,4.22190000000000,4.18050000000000,0.00000000000000,0.66510000000000,3.3957,12828.3958,4.2219,4.2219,0.0000,0.6653,4.2217,0.8606,3.3611,-0.4235,12828.3958,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12836.7665,NA,4.14880000000000,4.14520000000000,0.00000000000000,0.66970000000000,3.3921,12832.6177,4.1488,4.1488,0.0000,0.6651,4.1534,0.8347,3.3187,0.0767,12832.6177,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12840.9988,NA,4.23230000000000,4.19340000000000,0.00000000000000,0.65230000000000,3.3532,12836.7665,4.2323,4.2323,0.0000,0.6697,4.2149,0.8551,3.3598,-0.0446,12836.7665,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12845.6512,NA,4.65240000000000,4.15470000000000,0.00000000000000,0.61850000000000,2.8555,12840.9988,4.6524,4.6524,0.0000,0.6523,4.6186,0.8617,3.7569,0.0776,12840.9988,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12849.4145,NA,3.76330000000000,4.17690000000000,0.00000000000000,0.65200000000000,3.2691,12845.6512,3.7633,3.7633,0.0000,0.6185,3.7968,0.8381,2.9587,0.4755,12845.6512,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12853.4805,NA,4.06600000000000,4.17040000000000,0.00000000000000,0.64360000000000,3.3735,12849.4145,4.0660,4.0660,0.0000,0.6520,4.0576,0.8296,3.2280,-0.4071,12849.4145,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12857.7692,NA,4.28870000000000,4.16220000000000,0.00000000000000,0.68340000000000,3.2470,12853.4805,4.2887,4.2887,0.0000,0.6436,4.3285,0.8881,3.4404,-0.0962,12853.4805,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12862.1550,NA,4.38580000000000,4.28340000000000,0.00000000000000,0.65410000000000,3.1446,12857.7692,4.3858,4.3858,0.0000,0.6834,4.3565,0.8400,3.5165,0.0053,12857.7692,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12865.9913,NA,3.83630000000000,4.04140000000000,0.00000000000000,0.67620000000000,3.3497,12862.1550,3.8363,3.8363,0.0000,0.6541,3.8584,0.8396,3.0188,0.3444,12862.1550,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12870.0742,NA,4.08290000000000,4.18690000000000,0.00000000000000,0.65490000000000,3.4537,12865.9913,4.0829,4.0829,0.0000,0.6762,4.0616,0.8629,3.1987,-0.3506,12865.9913,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12874.3822,NA,4.30800000000000,4.16150000000000,0.00000000000000,0.66230000000000,3.3072,12870.0742,4.3080,4.3080,0.0000,0.6549,4.3154,0.8482,3.4672,-0.0786,12870.0742,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12878.7387,NA,4.35650000000000,4.17030000000000,0.00000000000000,0.62880000000000,3.1210,12874.3822,4.3565,4.3565,0.0000,0.6623,4.3230,0.8521,3.4709,0.1377,12874.3822,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12882.5835,NA,3.84480000000000,4.13590000000000,0.00000000000000,0.67200000000000,3.4121,12878.7387,3.8448,3.8448,0.0000,0.6288,3.8880,0.8338,3.0542,0.2206,12878.7387,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12886.9494,NA,4.36590000000000,4.17040000000000,0.00000000000000,0.64540000000000,3.2166,12882.5835,4.3659,4.3659,0.0000,0.6720,4.3393,0.8521,3.4872,-0.3256,12882.5835,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12891.3448,NA,4.39540000000000,4.16670000000000,0.00000000000000,1.66350000000000,2.9879,12886.9494,4.3954,4.3954,0.0000,0.6454,5.4135,1.8890,3.5245,0.1992,12886.9494,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12895.3200,NA,3.97520000000000,4.18180000000000,0.00000000000000,0.61460000000000,3.1945,12891.3448,3.9752,3.9752,0.0000,1.6635,2.9263,0.8336,2.0927,0.2136,12891.3448,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12899.2602,NA,3.94020000000000,4.17910000000000,0.00000000000000,0.69450000000000,3.4334,12895.3200,3.9402,3.9402,0.0000,0.6146,4.0201,0.8536,3.1665,-0.2039,12895.3200,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12903.5770,NA,4.31680000000000,4.16460000000000,0.00000000000000,0.64650000000000,3.2812,12899.2602,4.3168,4.3168,0.0000,0.6945,4.2688,0.8370,3.4318,-0.2244,12899.2602,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12908.0587,NA,4.48170000000000,4.16060000000000,0.00000000000000,0.83670000000000,2.9601,12903.5770,4.4817,4.4817,0.0000,0.6465,4.6719,1.0299,3.6420,0.1562,12903.5770,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12911.9031,NA,3.84440000000000,4.17640000000000,0.00000000000000,0.69810000000000,3.2921,12908.0587,3.8444,3.8444,0.0000,0.8367,3.7058,0.8736,2.8322,0.3053,12908.0587,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12916.1041,NA,4.20100000000000,4.16590000000000,0.00000000000000,0.67430000000000,3.2570,12911.9031,4.2010,4.2010,0.0000,0.6981,4.1772,0.8650,3.3122,-0.3215,12911.9031,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12920.8949,NA,4.79080000000000,4.16670000000000,0.00000000000000,0.55800000000000,2.6329,12916.1041,4.7908,4.7908,0.0000,0.6743,4.6745,0.8634,3.8111,0.0343,12916.1041,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12925.1516,NA,4.25670000000000,4.17120000000000,0.00000000000000,0.61490000000000,2.5474,12920.8949,4.2567,4.2567,0.0000,0.5580,4.3136,0.8731,3.4405,0.6196,12920.8949,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12929.3862,NA,4.23460000000000,4.14970000000000,0.00000000000000,0.58550000000000,2.4625,12925.1516,4.2346,4.2346,0.0000,0.6149,4.2052,0.8717,3.3335,0.1070,12925.1516,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12933.0361,NA,3.64990000000000,4.18340000000000,0.00000000000000,1.66040000000000,2.9960,12929.3862,3.6499,3.6499,0.0000,0.5855,4.7248,1.8571,2.8677,0.0512,12929.3862,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12937.4946,NA,4.45850000000000,4.16560000000000,0.00000000000000,0.69670000000000,2.7031,12933.0361,4.4585,4.4585,0.0000,1.6604,3.4948,0.9482,2.5466,-0.5157,12933.0361,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12941.4629,NA,3.96830000000000,4.16140000000000,0.00000000000000,0.64150000000000,2.8962,12937.4946,3.9683,3.9683,0.0000,0.6967,3.9131,0.8784,3.0347,0.2971,12937.4946,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12945.6728,NA,4.20990000000000,4.14170000000000,0.00000000000000,0.63790000000000,2.8280,12941.4629,4.2099,4.2099,0.0000,0.6415,4.2063,0.8939,3.3124,-0.1734,12941.4629,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12949.4676,NA,3.79480000000000,4.16580000000000,0.00000000000000,0.66190000000000,3.1990,12945.6728,3.7948,3.7948,0.0000,0.6379,3.8188,0.8342,2.9846,0.0441,12945.6728,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12953.5439,NA,4.07630000000000,4.18370000000000,0.00000000000000,0.67700000000000,3.3064,12949.4676,4.0763,4.0763,0.0000,0.6619,4.0914,0.8546,3.2368,-0.3889,12949.4676,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12957.6968,NA,4.15290000000000,4.15730000000000,0.00000000000000,0.65930000000000,3.3108,12953.5439,4.1529,4.1529,0.0000,0.6770,4.1352,0.8564,3.2788,-0.0810,12953.5439,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12961.7406,NA,4.04380000000000,4.18620000000000,0.00000000000000,0.70600000000000,3.4532,12957.6968,4.0438,4.0438,0.0000,0.6593,4.0905,0.8566,3.2339,-0.0333,12957.6968,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12966.0252,NA,4.28460000000000,4.15530000000000,0.00000000000000,0.67800000000000,3.3239,12961.7406,4.2846,4.2846,0.0000,0.7060,4.2566,0.8475,3.4091,-0.1115,12961.7406,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12970.4212,NA,4.39600000000000,4.14770000000000,0.00000000000000,0.65290000000000,3.0756,12966.0252,4.3960,4.3960,0.0000,0.6780,4.3709,0.8734,3.4975,0.1369,12966.0252,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12974.5758,NA,4.15460000000000,4.16680000000000,0.00000000000000,0.65320000000000,3.0878,12970.4212,4.1546,4.1546,0.0000,0.6529,4.1549,0.8469,3.3080,0.2292,12970.4212,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12978.6314,NA,4.05560000000000,4.18330000000000,0.00000000000000,0.66900000000000,3.2155,12974.5758,4.0556,4.0556,0.0000,0.6532,4.0714,0.8620,3.2094,-0.0287,12974.5758,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12983.0351,NA,4.40370000000000,4.17130000000000,0.00000000000000,0.62870000000000,2.9831,12978.6314,4.4037,4.4037,0.0000,0.6690,4.3634,0.8317,3.5317,-0.1157,12978.6314,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12987.0854,NA,4.05030000000000,4.15440000000000,0.00000000000000,0.65270000000000,3.0872,12983.0351,4.0503,4.0503,0.0000,0.6287,4.0743,0.8530,3.2213,0.2493,12983.0351,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12990.8214,NA,3.73600000000000,4.18690000000000,0.00000000000000,0.70220000000000,3.5381,12987.0854,3.7360,3.7360,0.0000,0.6527,3.7855,0.8566,2.9289,-0.1366,12987.0854,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12995.0691,NA,4.24770000000000,4.13940000000000,0.00000000000000,0.68810000000000,3.4298,12990.8214,4.2477,4.2477,0.0000,0.7022,4.2336,0.8470,3.3866,-0.4034,12990.8214,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,12999.5630,NA,4.49390000000000,4.16610000000000,0.00000000000000,0.65340000000000,3.1020,12995.0691,4.4939,4.4939,0.0000,0.6881,4.4592,0.8612,3.5980,0.0816,12995.0691,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13003.6239,NA,4.06090000000000,4.17590000000000,0.00000000000000,0.68250000000000,3.2170,12999.5630,4.0609,4.0609,0.0000,0.6534,4.0900,0.8371,3.2529,0.3180,12999.5630,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13007.6093,NA,3.98540000000000,4.17960000000000,0.00000000000000,0.68490000000000,3.4112,13003.6239,3.9854,3.9854,0.0000,0.6825,3.9878,0.8475,3.1403,-0.1187,13003.6239,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13011.8663,NA,4.25700000000000,4.15800000000000,0.00000000000000,0.67640000000000,3.3122,13007.6093,4.2570,4.2570,0.0000,0.6849,4.2485,0.8417,3.4068,-0.1726,13007.6093,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13016.0460,NA,4.17970000000000,4.16670000000000,0.00000000000000,0.65850000000000,3.2992,13011.8663,4.1797,4.1797,0.0000,0.6764,4.1618,0.8366,3.3252,0.0903,13011.8663,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13020.1441,NA,4.09810000000000,4.14810000000000,0.00000000000000,0.65140000000000,3.3492,13016.0460,4.0981,4.0981,0.0000,0.6585,4.0910,0.8459,3.2451,0.0316,13016.0460,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13024.2189,NA,4.07480000000000,4.20110000000000,0.00000000000000,0.68940000000000,3.4755,13020.1441,4.0748,4.0748,0.0000,0.6514,4.1128,0.8520,3.2608,-0.1030,13020.1441,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13028.5202,NA,4.30130000000000,4.15530000000000,0.00000000000000,0.66270000000000,3.3295,13024.2189,4.3013,4.3013,0.0000,0.6894,4.2746,0.8567,3.4179,-0.0805,13024.2189,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13032.6276,NA,4.10740000000000,4.16490000000000,0.00000000000000,0.68260000000000,3.3870,13028.5202,4.1074,4.1074,0.0000,0.6627,4.1273,0.8512,3.2761,0.1364,13028.5202,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13036.7678,NA,4.14020000000000,4.17600000000000,0.00000000000000,0.68530000000000,3.4228,13032.6276,4.1402,4.1402,0.0000,0.6826,4.1429,0.8476,3.2953,-0.0686,13032.6276,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13041.3832,NA,4.61540000000000,4.17160000000000,0.00000000000000,0.66900000000000,2.9790,13036.7678,4.6154,4.6154,0.0000,0.6853,4.5991,0.8450,3.7541,-0.0314,13036.7678,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13045.4675,NA,4.08430000000000,4.15610000000000,0.00000000000000,0.73120000000000,3.0508,13041.3832,4.0843,4.0843,0.0000,0.6690,4.1465,0.9134,3.2331,0.4593,13041.3832,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13050.0736,NA,4.60610000000000,4.16920000000000,0.00000000000000,0.65200000000000,2.6139,13045.4675,4.6061,4.6061,0.0000,0.7312,4.5269,1.0854,3.4415,-0.0849,13045.4675,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13054.5596,NA,4.48600000000000,4.17330000000000,0.00000000000000,0.60640000000000,2.3012,13050.0736,4.4860,4.4860,0.0000,0.6520,4.4404,0.8821,3.5583,0.4328,13050.0736,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13058.1010,NA,3.54140000000000,4.15360000000000,0.00000000000000,0.63290000000000,2.9134,13054.5596,3.5414,3.5414,0.0000,0.6064,3.5679,0.8404,2.7275,0.3324,13054.5596,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13062.2554,NA,4.15440000000000,4.17230000000000,0.00000000000000,0.70200000000000,2.9313,13058.1010,4.1544,4.1544,0.0000,0.6329,4.2235,0.8921,3.3314,-0.6309,13058.1010,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13066.4810,NA,4.22560000000000,4.18510000000000,0.00000000000000,0.83980000000000,2.8908,13062.2554,4.2256,4.2256,0.0000,0.7020,4.3634,1.0604,3.3030,-0.0307,13062.2554,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13070.4155,NA,3.93450000000000,4.15020000000000,0.00000000000000,0.67420000000000,3.1065,13066.4810,3.9345,3.9345,0.0000,0.8398,3.7689,0.8613,2.9076,0.0754,13066.4810,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13074.5048,NA,4.08930000000000,4.15350000000000,0.00000000000000,0.70440000000000,3.1707,13070.4155,4.0893,4.0893,0.0000,0.6742,4.1195,0.8596,3.2599,-0.2190,13070.4155,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13078.9128,NA,4.40800000000000,4.17060000000000,0.00000000000000,0.59930000000000,2.9333,13074.5048,4.4080,4.4080,0.0000,0.7044,4.3029,0.8663,3.4366,-0.0813,13074.5048,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13082.7762,NA,3.86340000000000,4.17620000000000,0.00000000000000,0.65760000000000,3.2461,13078.9128,3.8634,3.8634,0.0000,0.5993,3.9217,0.8373,3.0844,0.2318,13078.9128,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13086.9713,NA,4.19510000000000,4.13590000000000,0.00000000000000,0.68460000000000,3.1869,13082.7762,4.1951,4.1951,0.0000,0.6576,4.2221,0.8543,3.3678,-0.2725,13082.7762,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13091.0525,NA,4.08120000000000,4.19030000000000,0.00000000000000,0.67440000000000,3.2960,13086.9713,4.0812,4.0812,0.0000,0.6846,4.0710,0.8304,3.2406,0.0048,13086.9713,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13095.3475,NA,4.29500000000000,4.17310000000000,0.00000000000000,0.67540000000000,3.1741,13091.0525,4.2950,4.2950,0.0000,0.6744,4.2960,0.8570,3.4390,-0.0919,13091.0525,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13099.8420,NA,4.49450000000000,4.15900000000000,0.00000000000000,0.66450000000000,2.8386,13095.3475,4.4945,4.4945,0.0000,0.6754,4.4836,0.8466,3.6370,0.1360,13095.3475,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13103.4961,NA,3.65410000000000,NA,0.00000000000000,0.00000000000000,NA,13099.8420,3.6541,3.6541,0.0000,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13107.8710,NA,4.37490000000000,8.32680000000000,0.00000000000000,0.13780000000000,3.1364,13103.4961,4.3749,4.3749,0.0000,0.1753,4.3374,0.3397,3.9977,-0.1782,13103.4961,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13111.9392,NA,4.06820000000000,4.16430000000000,0.00000000000000,0.20870000000000,3.2325,13107.8710,4.0682,4.0682,0.0000,0.1378,4.1391,0.3804,3.7587,0.2106,13107.8710,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13115.8597,NA,3.92050000000000,4.17290000000000,0.00000000000000,0.17990000000000,3.4849,13111.9392,3.9205,3.9205,0.0000,0.2087,3.8917,0.3552,3.5365,-0.1047,13111.9392,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13120.0071,NA,4.14740000000000,4.16430000000000,0.00000000000000,0.05960000000000,3.5018,13115.8597,4.1474,4.1474,0.0000,0.1799,4.0271,0.2460,3.7811,-0.2438,13115.8597,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13124.1405,NA,4.13340000000000,4.16190000000000,0.00000000000000,0.07150000000000,3.5303,13120.0071,4.1334,4.1334,0.0000,0.0596,4.1453,0.2310,3.9143,-0.0145,13120.0071,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13128.2525,NA,4.11200000000000,4.16090000000000,0.00000000000000,0.07600000000000,3.5792,13124.1405,4.1120,4.1120,0.0000,0.0715,4.1165,0.2310,3.8855,-0.0275,13124.1405,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13132.4006,NA,4.14810000000000,4.17820000000000,0.00000000000000,0.05860000000000,3.6093,13128.2525,4.1481,4.1481,0.0000,0.0760,4.1307,0.2062,3.9245,-0.0662,13128.2525,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13136.7765,NA,4.37590000000000,4.15690000000000,0.00000000000000,0.08830000000000,3.3903,13132.4006,4.3759,4.3759,0.0000,0.0586,4.4056,0.2551,4.1505,-0.0088,13132.4006,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13140.6662,NA,3.88970000000000,4.16200000000000,0.00000000000000,0.07800000000000,3.6626,13136.7765,3.8897,3.8897,0.0000,0.0883,3.8794,0.2126,3.6668,0.2139,13136.7765,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13144.8789,NA,4.21270000000000,4.17390000000000,0.00000000000000,0.01250000000000,3.6238,13140.6662,4.2127,4.2127,0.0000,0.0780,4.1472,0.3019,3.8453,-0.2842,13140.6662,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13149.0919,NA,4.21300000000000,4.17780000000000,0.00000000000000,0.07110000000000,3.5886,13144.8789,4.2130,4.2130,0.0000,0.0125,4.2716,0.1896,4.0820,0.0349,13144.8789,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13153.3782,NA,4.28630000000000,4.14340000000000,0.00000000000000,0.05650000000000,3.4457,13149.0919,4.2863,4.2863,0.0000,0.0711,4.2717,0.2631,4.0086,0.0696,13149.0919,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13157.7020,NA,4.32380000000000,4.17590000000000,0.00000000000000,0.04280000000000,3.2978,13153.3782,4.3238,4.3238,0.0000,0.0565,4.3101,0.2162,4.0939,0.1104,13153.3782,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13161.5988,NA,3.89680000000000,4.16770000000000,0.00000000000000,0.05530000000000,3.5687,13157.7020,3.8968,3.8968,0.0000,0.0428,3.9093,0.2219,3.6874,0.1561,13157.7020,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13165.9511,NA,4.35230000000000,4.17090000000000,0.00000000000000,0.06990000000000,3.3873,13161.5988,4.3523,4.3523,0.0000,0.0553,4.3669,0.2291,4.1378,-0.2741,13161.5988,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13169.9563,NA,4.00520000000000,4.16060000000000,0.00000000000000,0.05870000000000,3.5427,13165.9511,4.0052,4.0052,0.0000,0.0699,3.9940,0.2511,3.7429,0.1917,13165.9511,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13174.0575,NA,4.10120000000000,4.15940000000000,0.00000000000000,0.07450000000000,3.6009,13169.9563,4.1012,4.1012,0.0000,0.0587,4.1170,0.2204,3.8966,-0.1542,13169.9563,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13178.1946,NA,4.13710000000000,4.19020000000000,0.00000000000000,0.06510000000000,3.6540,13174.0575,4.1371,4.1371,0.0000,0.0745,4.1277,0.2185,3.9092,-0.0890,13174.0575,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13182.4885,NA,4.29390000000000,4.15470000000000,0.00000000000000,0.06690000000000,3.5148,13178.1946,4.2939,4.2939,0.0000,0.0651,4.2957,0.2459,4.0498,-0.0176,13178.1946,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13186.6826,NA,4.19410000000000,4.14720000000000,0.00000000000000,0.08030000000000,3.4679,13182.4885,4.1941,4.1941,0.0000,0.0669,4.2075,0.2361,3.9714,0.1467,13182.4885,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13190.7821,NA,4.09950000000000,4.18630000000000,0.00000000000000,0.08160000000000,3.5547,13186.6826,4.0995,4.0995,0.0000,0.0803,4.1008,0.2496,3.8512,0.0078,13186.6826,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13195.1924,NA,4.41030000000000,4.15800000000000,0.00000000000000,0.07390000000000,3.3024,13190.7821,4.4103,4.4103,0.0000,0.0816,4.4026,0.2318,4.1708,-0.0585,13190.7821,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13199.3158,NA,4.12340000000000,4.17350000000000,0.00000000000000,0.03800000000000,3.3525,13195.1924,4.1234,4.1234,0.0000,0.0739,4.0875,0.2292,3.8583,0.2368,13195.1924,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13203.4186,NA,4.10280000000000,4.17430000000000,0.00000000000000,0.04980000000000,3.4240,13199.3158,4.1028,4.1028,0.0000,0.0380,4.1146,0.2347,3.8799,-0.0509,13199.3158,NA,NA,NA
dwm.exe,2752,0x0,Other,-1,0,0,Hardware: Legacy Flip,13207.4812,NA,4.06260000000000,4.16980000000000,0.00000000000000,0.04520000000000,3.5312,13203.4186,4.0626,4.0626,0.0000,0.0498,4.0580,0.2348,3.8232,-0.0670,13203.4186,NA,NA,NA
